,index,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,feH,id_stars,radial_distance_stars,redshift_stars,snap_list_stars,star_mass,subhalo_mass_stars,subhalo_stellar_mass_stars,vphistar,vrstar,vthetastar,vxstar,vystar,vzstar,xstar,ystar,zstar,subhalo_infall_mass_stars,subhalo_infall_stellar_mass_stars,form_scalefactor,form_time,vr_cyl,vphi_cyl,vz_cyl,r_cyl,phi_cyl,z_cyl,vx_cart,vy_cart,vz_cart,x_cart,y_cart,z_cart,cluster_id,mgfe,jrstar,jzstar,jphistar,estar,pstar,kstar,lxstar,lystar,lzstar,apostar,peristar,eccstar,zmaxstar,cluster_id_name,lstar,c_lzstar,c_lystar,c_lxstar,s_jzrstar,a_jzrstar,rstar
0,153237,50036.92710388998,50036.92710388998,50036.92710388998,0.5646133,12105896,4.367677668836554,0.900510464020441,68.26750239583411,282.8646999801066,19108208404.478794,220799534.809181,174.5173180628636,178.2944369193857,134.80305987690036,177.87223375563028,170.04206412863,141.1742527268712,5.994142034508961,5.778282044561258,4.308397327873777,19054503256.47412,220114298.2925702,0.0873840991195012,1.207791314708753,171.28248949458168,174.59651622661735,143.6596992312471,4.232581871841083,1.8171524102476653,4.494558101113945,168.41616200418213,177.4285550288496,143.6596992312471,5.6427858017945205,5.986523929264569,4.494558101113945,1,0.12763606,816.3589041967135,487.48405865153535,1396.819003975411,44068.627608909235,44209.348371201646,29946.243921544705,748.9244313445881,924.4089987891199,1396.819003975411,15.57641887759552,3.2901710833402937,0.19872881999818162,8.137364861084382,cluster 1,1110.2294711886748,361675638444778.0,293970521078779.1,286825629075635.5,917.4609147515869,983.0720246779715,4.367677668836554
