,index,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,feH,id_stars,radial_distance_stars,redshift_stars,snap_list_stars,star_mass,subhalo_mass_stars,subhalo_stellar_mass_stars,vphistar,vrstar,vthetastar,vxstar,vystar,vzstar,xstar,ystar,zstar,subhalo_infall_mass_stars,subhalo_infall_stellar_mass_stars,form_scalefactor,form_time,vr_cyl,vphi_cyl,vz_cyl,r_cyl,phi_cyl,z_cyl,vx_cart,vy_cart,vz_cart,x_cart,y_cart,z_cart,cluster_id,mgfe,jrstar,jzstar,jphistar,estar,pstar,kstar,lxstar,lystar,lzstar,apostar,peristar,eccstar,zmaxstar,cluster_id_name,lstar,c_lzstar,c_lystar,c_lxstar,s_jzrstar,a_jzrstar,rstar
0,51382,50002.969875796676,50002.969875796676,50002.969875796676,0.54693013,3264,4.376085488686039,0.8940703066284577,67.00149135184783,283.2536670910467,19133181157.71195,213159669.3951395,174.68155907492329,177.54528952196816,134.0102458335615,177.19501225133632,170.05712527160574,140.51440448951712,5.9824393705159515,5.77848165388478,4.277415513669639,19084571712.509785,213159669.40643644,0.08679678988138498,1.202008834359976,170.4356007642723,174.84607778037375,142.90299828403664,4.240752451650656,1.817503104563686,4.465935464231408,168.445090977407,176.82415207768048,142.90299828403664,5.642294123836976,5.9746659414329,4.465935464231408,1,0.12432788,734.0869546457262,476.13839157122396,1400.5723482109538,44154.35435396556,44437.55403538946,29739.922106742644,742.13088908069,912.5830443920362,1400.5723482109538,14.635928144292984,3.279149597563656,0.19815509463129105,7.504943177629993,cluster 1,1110.5424249859132,362676391055457.44,293609239109931.06,286458166631748.2,845.6817278031082,903.3300975159008,4.376085488686039
