,index,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,feH,id_stars,radial_distance_stars,redshift_stars,snap_list_stars,star_mass,subhalo_mass_stars,subhalo_stellar_mass_stars,vphistar,vrstar,vthetastar,vxstar,vystar,vzstar,xstar,ystar,zstar,subhalo_infall_mass_stars,subhalo_infall_stellar_mass_stars,form_scalefactor,form_time,vr_cyl,vphi_cyl,vz_cyl,r_cyl,phi_cyl,z_cyl,vx_cart,vy_cart,vz_cart,x_cart,y_cart,z_cart,cluster_id,mgfe,jrstar,jzstar,jphistar,estar,pstar,kstar,lxstar,lystar,lzstar,apostar,peristar,eccstar,zmaxstar,cluster_id_name,lstar,c_lzstar,c_lystar,c_lxstar,s_jzrstar,a_jzrstar,rstar
0,56892,50062.33763084561,50062.33763084561,50062.33763084561,0.54874676,1355050,4.3760649336784585,0.8981576743786125,67.07065276538061,283.17359839718705,19118970801.26887,213905378.69457301,174.7781349215683,177.66716694780237,134.11457040099214,177.29458132809293,170.16822600661223,140.62115583970103,5.986403807721775,5.7821855170724294,4.281259020772529,19070466884.974293,213905341.4969173,0.08687833326224781,1.2027321539194735,170.5495514113254,174.94595832004242,143.01204460186472,4.241221077918442,1.8172772251146474,4.469163505032155,168.54578241813942,176.9315623912586,143.01204460186472,5.645994097367528,5.979062903050438,4.469163505032155,1,0.12458467,742.595459004106,478.3486056240795,1402.4247596192367,44163.158969396216,44408.2168034938,29763.97576302743,744.0091386760712,915.0105924904209,1402.4247596192367,14.748823709653212,3.285623996210352,0.1981801329975092,7.580706751638907,cluster 1,1112.2249769059047,362553611308314.8,293553081196094.75,286380883373947.1,852.9930556308684,912.6519903651964,4.3760649336784585
