,source_id,ra,dec,l,b,parallax,parallax_nozpcorr,plx_over_error,r,r_err,r_helio,x,y,z,x_err,y_err,z_err,v_radial,v_radial_error,pmra,pmdec,pmra_err,pmdec_err,vx,vy,vz,vx_err,vy_err,vz_err,vr,vtheta,vphi,vr_err,vtheta_err,vphi_err,vabs,vabs_err,vabs_err_nocov,ruwe,rv_nb_transits,rv_expected_sig_to_noise,feH
27105283,484272272891902336,80.73215822235741,67.72706991543961,144.49007460004034,17.15180685645821,0.5379197571161303,0.5056397571161303,32.64152848226049,9.64024406024132,0.04834063780973554,17.72916268335035,-9.567964781561473,1.031774631528026,0.5690312729126493,0.044298317168183596,0.03160926217314728,0.0167955147446785,19.353313,3.6469352,-1.4227443045446877,-2.7381879904791595,0.011800711,0.0140598705,-16.276813390918207,248.30041429706506,-8.203072328722008,2.8702355626209157,2.025451009560035,1.281964579572063,42.245635952370534,10.71537377015002,-245.1240661335254,2.8579537164806115,1.2908310689161542,2.037153127851312,248.96851365160046,2.1627758513723423,2.0291523731827286,0.9580811,31,6.9451284,-1.0
28030069,420114738621737856,3.4483016534129765,53.90666049675116,117.34168819215807,-8.555987953354721,2.673313623517143,2.654157623517143,218.6905582832476,8.298476586702279,0.0008368211742775573,16.417221179155863,-8.291895689810259,0.32858005659756906,-0.03485219875852054,0.0007768771141468766,0.0015024885352937496,0.0002544792020076144,-13.97269,0.7768357,-6.138358470475388,-11.632457291403467,0.009368668,0.009352518,32.66705360721258,237.28183542215413,-8.931525540928707,0.36415228858594095,0.6804436743500133,0.13954344251973244,-23.208409010529753,9.029076565652318,-238.3892268722363,0.3648600878871499,0.13955062529150447,0.6800629344724756,239.68641588786588,0.6295386582435119,0.6754632080833722,0.8731197,33,32.33583,-0.5
4554450,3374240626885803520,94.31177401181915,20.17457469707604,191.1694446074933,1.8965489718652813,12.553370675293491,12.507449675293492,813.0066257982119,8.2001561941218,9.61176468259258e-05,16.322132311916093,-8.200108199932357,-0.015422557021727044,0.02343634210248501,9.6073263678103e-05,1.8969780235905382e-05,3.2427067859338088e-06,-47.222073,1.7059664,-0.4721084710850136,-63.46923184520866,0.015675463,0.013336967,62.82941331545122,234.3330796364564,-5.803494603111122,1.6700216520432198,0.34122128697425425,0.07580286596372032,-63.286357358004906,5.622642875620985,-234.21449741321754,1.6700120150368796,0.07595267495740492,0.3412351392590169,242.67922848706675,0.7631025696090721,0.5436042423152568,1.0649683,11,16.793667,-0.75
14252585,186841247860496128,75.82521788893965,37.916194312511976,167.61969203062975,-2.230771923609806,0.3222078303614243,0.2763268303614243,12.193553322903758,11.171371839969721,0.2513035090195686,19.284843966792575,-11.151118815357517,0.6649036411404639,-0.10000550307954571,0.2484196964692623,0.05452911251813221,0.009907325607264187,-35.471622,4.2704964,0.7995349193579344,-1.6492872361197444,0.030934708,0.022032224,42.222809868298334,212.3301710389838,3.456553335350221,4.197108186635553,2.2499242920709666,0.5722626250091666,-29.539625463578165,-3.1922441528570693,-214.4668624107668,4.191641835543979,0.5734687266844309,2.2597861191690356,216.5151610570925,2.1169154103322487,2.3533709593260297,1.0632981,18,5.6355276,0.0
28611739,5395287859394162432,163.31447393380995,-36.08558505928824,277.6777444871484,20.92460236992618,1.4129846436441513,1.3723786436441514,73.92704266715299,8.064991125433412,0.0020258218730151425,16.171274357414823,-8.033683113116385,-0.6551221918901282,0.2735551224916073,0.001194649260910516,0.008861739469813931,0.0034189805702035826,-0.039478026,5.873269,1.6891117204719004,4.957395352073746,0.01782208,0.019148279,9.415991885245901,251.39698807979988,23.996843489320238,0.7910541455725167,5.430311194072131,2.107846142332743,-28.98656399878672,-24.994416059698853,-249.79994653643925,0.905871940559783,2.106856193572554,5.412727103073921,252.7151657820104,5.17398860348001,5.405773442435226,0.97661656,36,7.2656984,-0.5
15162672,5843899976623452672,198.39918876224235,-70.23669869989924,304.81842011027493,-7.446156041140325,0.3921699375206906,0.3568439375206906,24.63928435805036,7.000337178808279,0.08147053100804993,14.948393127209114,-6.678333690506479,-2.075739306561549,-0.30965475363208383,0.0585920552121001,0.08424511346991885,0.013411702581536821,-10.989004,2.721567,-2.0893418824299093,0.3258632729938349,0.015169786,0.017896783,-13.128782320777047,239.57473140649495,15.546239745708498,1.746957136251289,2.2889714161958907,0.5018939793398326,-59.201471872549185,-12.94017231000435,-232.6753964059431,1.7996436367086825,0.5076940461754667,2.2464809108671786,240.43731495745746,2.3705986791009153,2.2829841769639407,0.9684897,18,6.02496,-1.0
6586609,2085634645773188480,299.8538225109769,47.31483752223161,81.88313104788126,9.13919980132228,4.680155013100564,4.6687890131005645,433.542459362351,8.095094093445542,8.163477268098575e-05,16.21565189080016,-8.092214593811493,0.20884237180407522,0.05473767605996343,6.870239706697928e-05,0.00048171146168990707,7.827993620250841e-05,-17.54019,0.82999516,16.407734769863875,36.96055547982176,0.012597658,0.012607781,-29.84157303353588,233.21438907090678,10.045009858824148,0.1451979733698737,0.8121640351280872,0.13093623032846338,35.91549351943362,-9.802379378735795,-232.36687297819995,0.14665352422796907,0.13093699212480017,0.8119023437358158,235.33034860360874,0.7964308454316036,0.8050914798100623,1.0744672,12,19.516996,-0.25
14575131,5971534550580518400,252.74497361994872,-37.29025714657063,346.58976491686553,4.53065005858989,1.0675270127133885,1.0239760127133886,42.418311560014175,7.217516563850142,0.021578872355330302,15.337465816815696,-7.213643704293204,-0.21657247591393705,0.09479567310117422,0.021414249231057624,0.005105636409113703,0.0017444275922318085,-36.457397,5.267525,0.825204648938503,5.183776622635239,0.031379864,0.025834,-18.771455353848104,273.6205605263258,16.956977530899017,5.120129282621956,1.2827606242507448,0.4923202536383691,10.773699774771867,-16.816925111736992,-274.0606432685565,5.1175307053790675,0.4968459968282991,1.2913564407132752,274.7874046710032,1.588459360676282,1.3246855167509797,1.0099524,18,4.231123,-1.0
17087571,5782560421916481664,240.29571326135093,-73.29541103181718,315.6100190759263,-15.289995887477088,1.0628097132300989,1.025977713230099,74.07492401204738,7.5037995173414345,0.009546764921622384,15.610008795685193,-7.473435324114475,-0.6348993219399437,-0.2273202668741009,0.008755522662163558,0.008571042500653596,0.0033495851691153567,16.816162,3.0706801,8.880041008162571,5.441483487953659,0.010924303,0.014593681,54.35822893142479,268.72004382091694,-5.906134497889679,2.159508389243586,2.1120722760884925,0.8390363910159242,-76.69585207676627,8.233339169114426,-263.15417501671715,2.158330872276318,0.8411982352165611,2.1124159682533103,274.2264783502568,1.6700855952317042,2.113544038659403,0.96429324,20,9.512617,-0.25
10175576,6906609094768246400,308.75114201773835,-8.415335624344108,37.21966811657751,-26.819402711188825,0.9624113496133713,0.9199823496133712,53.50550905179067,7.418392601844395,0.015057786819553172,15.52218722274837,-7.383579375951311,0.560891385353114,-0.44800139281340645,0.01380083354284013,0.0104828716760773,0.008761740634214508,-38.602448,4.718554,-9.346546811205677,-22.17233122577038,0.019273903,0.013517398,55.36458023409599,128.9188893318007,18.699329012278206,3.566700775820307,3.134666592051674,2.1718004883704984,-46.486701673838525,-15.92102660808281,-132.74219056420762,3.5602823583275316,2.1784971688704204,3.13731510101451,141.54498110689815,3.5365569482344017,3.190597649645821,0.92344004,15,7.6630387,-0.75
